,change_email_occurence,change_mob_num_occurence,txn_count_week_wk1,txn_amt_week_wk1,txn_velocity_week_wk1,txn_days_active_week_wk1,txn_count_week_wk2,txn_amt_week_wk2,txn_velocity_week_wk2,txn_days_active_week_wk2,txn_count_week_wk3,txn_amt_week_wk3,txn_velocity_week_wk3,txn_days_active_week_wk3,txn_count_week_wk4,txn_amt_week_wk4,txn_velocity_week_wk4,txn_days_active_week_wk4,txn_velocity_delta_wk2_vs_wk1,txn_velocity_delta_wk3_vs_wk2,txn_velocity_delta_wk4_vs_wk3,txn_velocity_accel_wk3,txn_count_30d,txn_amt_30d,txn_velocity_30d,txn_days_active_30d,txn_count_day_volatility_30d,txn_amt_day_volatility_30d,txn_amt_vol_score_wk1,txn_amt_vol_score_wk2,txn_amt_vol_score_wk3,txn_amt_vol_score_wk4,max_txn_count_day,min_txn_count_day,max_txn_amt_day,min_txn_amt_day,avg_amt_in_day,avg_amt_out_day,avg_net_flow_amt_day,avg_inflow_outflow_ratio_day,num_same_day_cico_days,num_inflow_days,percent_inflow_same_day_out,count_INSTAPAY_IN,count_INSTAPAY_OUT,count_total_in,count_total_out,amount_INSTAPAY_IN,amount_INSTAPAY_OUT,amount_PESONET_OUT,total_amount_in,total_amount_out,max_amount_INSTAPAY_IN,max_amount_INSTAPAY_OUT,min_amount_INSTAPAY_IN,min_amount_INSTAPAY_OUT,weekend_txn_count,night_txn_count,hour_entropy,weekday_entropy,max_time_btwn_txns_days,avg_time_btwn_txns_days,cv_time_btwn_txns,max_txn_sessions_per_day_3min,num_unique_source_accounts,num_unique_source_names,num_unique_destination_accounts,num_unique_destination_names,repeat_counterparty_ratio_in,repeat_counterparty_ratio_out,amt_from_source,total_in,top_source_share_in,amt_to_destination,total_out,top_destination_share_out,source_entropy_in,destination_entropy_out,fraud_status
txn_amt_day_volatility_30d,0.023888302570698634,0.022026800300846704,0.16296490448491677,0.6981283820253009,0.16296490448491308,0.17863486203341558,0.15685652345368956,0.2978587161059583,0.15685652345369383,0.20044964484773894,0.1383855062459235,0.3095178539195431,0.13838550624592194,0.18633781774510952,0.13407753763198263,0.283383127315116,0.13407753763198138,0.16654556141743315,0.02955865167668501,-0.0675448638021505,0.012670775008315344,-0.08195229034991473,0.18725983960467127,0.5366189452763273,0.18725983960467066,0.23310485831962632,0.2497500788132964,1.0,0.03719913715295414,0.014729708996514367,0.014898595320614152,0.016306495816626847,0.23894367379542591,0.13177297447891562,0.9262966485977844,0.11131079287769287,0.7807131227500325,0.31680414196615925,0.748765761672526,0.6214541170004617,0.24371451835249386,0.24043469821964888,0.22377174166018016,0.2525117148923643,0.15225575699693752,0.256510827801046,0.1522557828697246,0.35824515232332144,0.2854885999491733,0.000750319505921508,0.5754248745576092,0.2854886339477765,0.3759860020617929,0.32390164305888275,0.14256638343327985,0.12892961622291857,0.1725142587959525,0.18663499074117398,0.24012972127222534,0.21502069749372538,0.1239404052276672,0.054442469230055024,0.298737337647665,0.24153165484264813,0.22783763097391957,0.22638136493063,0.13926529273806051,0.14012806053231697,0.1268826566145938,0.09718180558577783,0.50262635862852,0.5754248745576092,0.08286754287407627,0.25460749701391583,0.2854886339477765,0.1036976458131069,0.2799968799537571,0.23227706859718403,0.16123484321342504
txn_amt_vol_score_wk1,-0.0003030605631717921,-0.00038525094418873025,0.003376342849112565,0.016881228188567996,0.00337634284911256,0.035460063364269066,0.0030204333162057845,0.015451595270822262,0.0030204333162058257,0.016114516207222283,0.005292067818495627,0.021994910406396555,0.005292067818495656,0.01490323738019894,0.0012552085549862263,0.0035155510700587,0.0012552085549862742,0.009254270855202874,0.003562850181754861,0.00471029390005123,0.00036337259492771803,0.0023415023030773736,0.004166476845483378,0.018879475229414463,0.00416647684548344,0.02434528471992376,0.010754072844822608,0.03719913715295414,1.0,0.00031181906419422455,-0.00029753723523404644,-3.6168506843999364e-05,0.008564703541757607,0.007344157917375876,0.03200710059340517,-0.001985473086983743,0.028629506978222308,0.0274544116976535,0.023138389287699554,0.009666863990100373,0.010382573920447336,0.022972882137908247,0.01669458772577146,0.01968417952306523,0.0006378056747542006,0.020104517158625178,0.0006378099713864648,0.01894396430371,0.010738709240203322,0.0001251217786161438,0.02000406593522266,0.010738714763125443,0.045511603947525736,0.031302791256332944,0.002534306974523917,0.016745325576461835,0.005482964610217927,0.005514033045277975,0.03148951526445335,0.03088374141778366,0.022504123190098264,0.01200299337243005,0.03070907286685952,0.011667031885812256,0.02373116284201864,0.023632901531243023,0.0003210595098011124,0.00034707731777974593,0.018020116891572922,0.017481616270810928,0.015142969818725427,0.02000406593522266,0.021359124837723432,0.013248062953857324,0.010738714763125443,0.02049545830361924,0.03518639727781874,0.012085413834380823,0.010079550530614127
txn_amt_vol_score_wk2,0.008087511213808579,0.00664546640810406,-0.0006010926255748343,0.0005767285840254399,-0.0006010926255748029,0.0012658945026566026,0.002181006106791219,0.008703788823713943,0.002181006106791199,0.05124464181859205,0.0009902811629039577,0.0009242372696243307,0.0009902811629039425,0.024719323263713976,0.003765412637558583,0.007656155574662313,0.0037654126375586865,0.03619262232876351,-0.0004207244226005799,0.00029906994904989553,0.0008476855715223952,0.0006357792442266784,0.001861037223618122,0.005800951208928081,0.0018610372236180733,0.03586716232716812,0.004505866658376635,0.014729708996514367,0.00031181906419422455,1.0,-0.0001592288337858949,0.0010000240533653286,0.004490765693140832,0.008932257831649236,0.01273523498158857,-0.002685427448665385,0.010680351712539674,0.01681651351945168,0.006838637407255808,0.00047467763779352357,0.013261665461066089,0.03222711363631211,0.0259610443829927,0.009182727031318182,0.00024405844455623851,0.009193857266438909,0.00024405729875761335,0.005951042110270808,0.004296960711210465,-3.33753861512114e-05,0.005800882842135836,0.004296959266487097,0.03970377389782737,0.02428973290941348,0.0010278874769675686,0.009586243480370231,0.00041952489303801913,0.004290313628924865,0.04538820082564335,0.040457404880511534,0.03977408242269345,0.02029044639301562,0.03614398216569996,0.007049031771779025,0.0066034515654345,0.006710503094135356,-0.00019076497185006514,-0.00017968511891116456,0.05584758061118207,0.03476757610522793,0.00913810591691736,0.005800882842135836,0.028972978257709718,0.008778111631052965,0.004296959266487097,0.03410946819511196,0.019980616490776593,0.01699738535302366,0.005478847515200021
txn_amt_vol_score_wk3,0.0021095103827180398,0.002644855488752749,-0.0010869255523279359,-0.00046811479837946985,-0.0010869255523279038,-0.004280672008599908,-0.0008241451281754382,-0.0005182052790840477,-0.0008241451281754341,0.00024733997775313384,0.0031162186456912657,0.010700334958606925,0.00311621864569134,0.04955620247180764,0.002503227623877045,0.0018628460771664443,0.0025032276238770366,0.023429808594221318,-0.0003434170658637916,0.0004491783819737022,0.0008064094133244258,0.0005546669803348135,0.0009136918709443959,0.0032966157607183582,0.000913691870944405,0.02116470147793906,0.00418256037874609,0.014898595320614152,-0.00029753723523404644,-0.0001592288337858949,1.0,-0.00012861235667346237,0.0037566006352512693,0.008146479068967294,0.010720978974425519,-0.00244412160076664,0.008492012480703503,0.01508661465908997,0.004969477341087063,0.0008032927538764544,0.009067635902328177,0.019146160067596882,0.02388728249637027,0.004992269330089785,2.3951998231125545e-05,0.005015739440994619,2.3953002361072373e-05,0.0034759920951914955,0.0024367256102568293,2.924379241689928e-05,0.0032983743672010757,0.002436726900798026,0.03443951244693712,0.01667951423049886,-0.0016441547015242735,0.015656606766430565,-4.2786367261164887e-05,0.0031740720448935203,0.030434432260696184,0.03407371926687741,0.014199014868340213,0.010094566456768416,0.024206180657036624,0.005858334177906462,0.004408898283980774,0.004360857308045303,-0.00018825973162165622,-0.0001650662640775914,0.05756325402467151,0.01971669909398562,0.005447811235196207,0.0032983743672010757,0.030348449632783672,0.005565396394677402,0.002436726900798026,0.029143518273682972,0.010082748867616105,0.01053502403213467,0.001061992844743159
txn_amt_vol_score_wk4,0.0008423338244213308,0.0018293452197365708,-0.000847830703308297,-0.0004664783500854739,-0.0008478307033082586,-0.0010922862194695183,-0.0007036633431065048,-0.0004575863489931564,-0.0007036633431065239,0.001476371533987269,-0.0003183744281647418,0.0005494798882037424,-0.0003183744281647501,0.003525232742827328,0.0035296412537198065,0.009469157114961392,0.0035296412537199773,0.03421624228944472,-0.0002634630023311279,0.0003665047464836153,0.0006107583185254776,0.0005113237238286741,0.0002296543932482597,0.0027773637271847093,0.00022965439324827098,0.012929722250273949,0.0034104244789129063,0.016306495816626847,-3.6168506843999364e-05,0.0010000240533653286,-0.00012861235667346237,1.0,0.0026940591468409044,0.00660115365941443,0.010827100184703098,-0.0019625790789157835,0.007056754149390091,0.020350640548111944,0.0019983118207636623,0.002318771731538765,0.0077890043443945125,0.015464248638402634,0.0209934994321141,0.003892349332018766,-0.0004990479068512818,0.0039050687031766435,-0.0004990487547291871,0.0028397003408625185,0.002261609750184027,-2.4683120205906868e-05,0.0027065275274134673,0.002261608678080145,0.03150142133707002,0.01892876920289998,-0.001026024683105505,0.026049892707490106,-0.00047764173749672976,0.0018593866208817056,0.021318515422382465,0.023334893543123843,0.018118229670580216,0.011150109048752164,0.021496012118634326,0.0046288004102322975,0.002743208121437995,0.002744709319335168,-0.0005426608838821982,-0.0005376797266066237,0.044529163764132865,0.008335580591974267,0.004936432097785406,0.0027065275274134673,0.024795092072654033,0.00547373025431765,0.002261608678080145,0.021425192620528142,0.008683347447531685,0.0028235141924310547,0.0027460698410076948
max_txn_count_day,0.038817359511801215,0.028686032477675243,0.7808823205547923,0.43694342727272634,0.7808823205548067,0.3517572063531743,0.8230905425700021,0.603459937149458,0.8230905425700352,0.4512350098003196,0.7015206690730107,0.4775231366312472,0.7015206690730221,0.3480214803576239,0.5115109283671246,0.2910206659912428,0.5115109283671349,0.21500372829193695,0.26630673729703924,-0.3074996180469465,-0.11691187982683401,-0.45365528934482413,0.9040226314154964,0.5933550364563686,0.9040226314155057,0.4318817076004325,0.962763034941986,0.23894367379542591,0.008564703541757607,0.004490765693140832,0.0037566006352512693,0.0026940591468409044,1.0,0.5982406906169615,0.3607298830489768,0.1785691557276079,0.29222653498676077,0.4948620548497814,0.1776365350320175,0.025955517518944368,0.6415578785545928,0.44322752165370155,0.523257929230347,0.47829103588241073,0.8801920512484552,0.4783513200119155,0.8801920589604388,0.51910341096954,0.7328215884084824,0.00020610434565596439,0.49170995356051217,0.7328216003498841,0.383466190051266,0.2829040576604601,0.16349720600702455,0.029024444992724528,0.846715731086744,0.8640947076013146,0.41228713874010386,0.32365567820185914,0.08924073871209158,0.017608521830652632,0.6752916990987736,0.9400593348444586,0.5103074374704517,0.5129357276937472,0.8326975561100943,0.824689102004982,0.12852377128844433,0.09960875606359021,0.2975131776303498,0.49170995356051217,0.10866138375522935,0.48287436590322325,0.7328216003498841,0.11523753136377733,0.5179626435403678,0.7158867114968215,0.5072786664806967
min_txn_count_day,0.042861250948705014,0.03688265315672678,0.4520938950355931,0.2724081281913446,0.4520938950355776,0.3357169549098425,0.42442303577844975,0.3196196811976738,0.4244230357784507,0.28436484443542015,0.35047407255764795,0.24764913926576765,0.35047407255763674,0.23272237661344117,0.33717145135048365,0.19677710192795478,0.33717145135049653,0.19419079936664763,0.1125397855373047,-0.0932095587410141,0.025961098479121807,-0.16412208679050153,0.4965957458326871,0.3412452307635669,0.49659574583269156,0.33447460127716994,0.4457678927022469,0.13177297447891562,0.007344157917375876,0.008932257831649236,0.008146479068967294,0.00660115365941443,0.5982406906169615,1.0,0.2551768729535732,0.3601466346482868,0.27127690709399843,0.39296704084531486,0.18301774248035657,0.09766850537510134,0.3528999244775297,0.33149803758459395,0.4059210108214035,0.24102241145602238,0.48747850429613854,0.24196385056742292,0.4874785231449638,0.3007188726851738,0.4098363630152308,0.0005387081528349584,0.28681383536070215,0.4098363882399559,0.3207241076296166,0.20497864760932477,0.20618608867904076,0.08397841762936549,0.46665764819838396,0.4879058255852315,0.37209110637730936,0.3115203512113868,0.17912220660866587,0.13400855838319575,0.4898143623245984,0.5589850611894627,0.246766233849449,0.24702058391605228,0.4193339331448027,0.4180261735153457,0.21393788885852927,0.14321941890564932,0.2243475220887901,0.28681383536070215,0.34986553197938297,0.3421994146432817,0.4098363882399558,0.27964646719814606,0.34094473309140827,0.4262313727825583,0.3086244905693905
max_txn_amt_day,0.03562024101118004,0.03147987861144427,0.26769713031147374,0.7674480352377385,0.2676971303114747,0.2469330503889834,0.2572327933595291,0.4618227564975177,0.25723279335953925,0.2891241491913305,0.21534556035206537,0.46528922965056124,0.21534556035206587,0.261244390294581,0.19772834264864833,0.4144709881052601,0.19772834264864722,0.22751789815949688,0.04924014919435117,-0.10629597060316819,0.01482125115524444,-0.13108041036333973,0.2982254311263626,0.7031462418279742,0.2982254311263619,0.32606079148752876,0.34792041780047506,0.9262966485977844,0.03200710059340517,0.01273523498158857,0.010720978974425519,0.010827100184703098,0.3607298830489768,0.2551768729535732,1.0,0.38806676308818217,0.8982887484611668,0.4629604989291798,0.8346786847294458,0.6490746881081813,0.36988498320679203,0.3444137054702739,0.31585496996501167,0.3804524217013736,0.24694682592199926,0.3851197900481925,0.24694684999032224,0.5507389028750831,0.4388928434708308,0.0006957759938505785,0.731536371206837,0.43889287569053753,0.5092033576518975,0.44939100883314737,0.2460449106767026,0.20100964557989623,0.2743002363802062,0.29494199048929765,0.30691864398131175,0.2675967522550424,0.1220526503239869,0.04056169222897008,0.3924092210941633,0.3555519535414954,0.3405232715181327,0.3385699021802149,0.22936701321671718,0.23077059660976285,0.15680360958837755,0.11427227344235685,0.6170849064641621,0.731536371206837,0.1025349860917098,0.3720574347137522,0.43889287569053753,0.1217310513728926,0.38439052579976857,0.3364446221862206,0.24342930039324948
min_txn_amt_day,0.038442523882309974,0.03389799087542995,0.13208252376918145,0.2659196477414064,0.13208252376918456,0.07463426800940479,0.11175961934268787,0.1976227668825728,0.11175961934269471,0.06561935657148861,0.07179735387656645,0.17722518226348238,0.07179735387656709,0.042506700685130044,0.0676704790167524,0.18343847062303262,0.06767047901675259,0.03525633643127233,0.017687303135304967,-0.03411206027902417,0.015878762057521346,-0.043613062779983364,0.12345781423462876,0.2733169540271,0.12345781423462378,0.06967533767753596,0.12432540255929933,0.11131079287769287,-0.001985473086983743,-0.002685427448665385,-0.00244412160076664,-0.0019625790789157835,0.1785691557276079,0.3601466346482868,0.38806676308818217,1.0,0.5954535792339538,0.35790137239389114,0.5393731518865044,0.5463785152444418,0.1022264419058716,0.09090352203153582,0.14358486727119382,0.12163302272667174,0.10886231011851655,0.12470417422202189,0.10886230483818354,0.2553270409490573,0.16883120929111517,-0.00015607255716533957,0.28496535463689954,0.1688312031266867,0.3337576748578876,0.2625263197652986,0.39787802260055144,0.3054816212356415,0.1130229326781578,0.12462766463359819,0.08454854504943315,0.05828188760941068,0.023765264682530377,0.009792844370604216,0.18620317005385342,0.14262224393287343,0.11351349803884477,0.11283520084080075,0.10068484426493625,0.10157614440412194,0.08590726038309297,0.020233915538027784,0.2640274682277336,0.28496535463689954,0.09655125481741947,0.1608679260315874,0.1688312031266867,0.07095209414049193,0.1444019010208082,0.10158094960995181,0.16109779282885375
avg_amt_in_day,0.03412215642377153,0.03016138203189535,0.2127439975616499,0.6807542886363027,0.2127439975616439,0.1911105655408597,0.19602418015594147,0.38457538914524625,0.1960241801559444,0.2084841478441999,0.155658267457662,0.3780455894695029,0.15565826745765804,0.1809983800891607,0.14512632736580203,0.3574359067503031,0.1451263273658035,0.15851995107832212,0.03136876082008785,-0.08588032266371574,0.01824586624883823,-0.09632175498220999,0.2261081763029648,0.6021327779884394,0.2261081763029653,0.23541997240941143,0.27481143186042656,0.7807131227500325,0.028629506978222308,0.010680351712539674,0.008492012480703503,0.007056754149390091,0.29222653498676077,0.27127690709399843,0.8982887484611668,0.5954535792339538,1.0,0.3749047963056239,0.9675028182113353,0.7013136372579006,0.25157320440136804,0.2494281535156663,0.24236175818372446,0.30038520624940745,0.18469649582380748,0.3052532749332942,0.18469652178569623,0.4922885725409318,0.326453509134694,0.0007522326274874154,0.6435588645355134,0.3264535433800017,0.49555159078240246,0.3398243918974945,0.35420708129451084,0.1807120783689321,0.20770353199830457,0.22548981787855557,0.24293067940654103,0.21205371080513938,0.11171185613996971,0.04614961106707529,0.34213882869895673,0.26991513714018917,0.26860824534662947,0.26720160594422737,0.17318930424171633,0.17453182150890423,0.15503091836367988,0.08922502829380943,0.5714684020948491,0.6435588645355134,0.12505901063824457,0.2778490074731872,0.3264535433800016,0.10040481659002061,0.30766797276126495,0.2459619399285301,0.20426497686244105
avg_amt_out_day,0.05515500685601525,0.04795398610381824,0.38111570431060204,0.38508352462604895,0.3811157043105876,0.28161895961647126,0.3782915639554362,0.47900349827786703,0.37829156395544683,0.3319117174712876,0.3240149322413047,0.43806799362263193,0.324014932241299,0.2838118725593935,0.2874315257008372,0.36006375900190907,0.2874315257008332,0.23368922267118578,0.09233149072817373,-0.13748982058450906,0.01568861376330737,-0.18970019111800754,0.43597136598253167,0.5422697310903566,0.43597136598250713,0.3595116802343551,0.46319446184202084,0.31680414196615925,0.0274544116976535,0.01681651351945168,0.01508661465908997,0.020350640548111944,0.4948620548497814,0.39296704084531486,0.4629604989291798,0.35790137239389114,0.3749047963056239,1.0,0.12830400189306124,-0.011735706833019144,0.45373356381622504,0.3518999852890993,0.43140581586067916,0.35298971168260646,0.4008847022209193,0.3542196852823653,0.40088470119360203,0.467202116125367,0.6568308522629278,-3.834513177638438e-05,0.45384536733811515,0.6568308531954974,0.5171544680676652,0.8691735311344837,0.2805707269778579,0.7121955006457698,0.41102499649105134,0.4281122359856946,0.3620144074879941,0.3113589445102062,0.15319230053720923,0.07295808670350608,0.4835827138756387,0.4861144042621556,0.35202340714955627,0.3508692291600412,0.36399905671323035,0.36541639636688217,0.14354002248283138,0.15978428205948936,0.33454116172794096,0.45384536733811515,0.10363245452738387,0.6191426898190002,0.6568308531954974,0.2816867302710744,0.40540960862661124,0.45607707057730745,0.36485290974870027
avg_net_flow_amt_day,0.021458755533138456,0.019185786336963283,0.12363409993728969,0.6232103640129156,0.12363409993729084,0.12762966379639948,0.10651821030489629,0.28075309335189946,0.10651821030489532,0.13249766921918799,0.07814055620437713,0.2849331002460781,0.07814055620437797,0.11621393052144328,0.07685218277128589,0.28416166157294415,0.07685218277128761,0.10583856868494065,0.008373249316375774,-0.054370400765214495,0.015239558405022634,-0.0512996356394307,0.12296845711333992,0.4962310808487091,0.12296845711333679,0.15378452584608576,0.1676440240232079,0.748765761672526,0.023138389287699554,0.006838637407255808,0.004969477341087063,0.0019983118207636623,0.1776365350320175,0.18301774248035657,0.8346786847294458,0.5393731518865044,0.9675028182113353,0.12830400189306124,1.0,0.7534379588608333,0.14536520487125032,0.17084603237172363,0.14160115448167981,0.2250606016125147,0.08823794229183331,0.2299327846086737,0.08823797034501772,0.39919917984169023,0.17007353127687133,0.0008151668648063854,0.5646651339903147,0.17007356765676437,0.3890651209379819,0.12645984562751394,0.3023896373101641,-0.0009356932949265996,0.11008413430118849,0.12445057142549505,0.16113654789865103,0.14192209459155936,0.07772101746958301,0.029469379319988883,0.2341071759272765,0.15615465966331385,0.1913304559784379,0.1901404966383695,0.08598872110066175,0.08703830677323882,0.12669469774231887,0.05186752809661839,0.5200863693169278,0.5646651339903147,0.10551691059641992,0.12835799610833662,0.17007356765676435,0.030577833135376837,0.2185536742415268,0.13872329996672547,0.11899932845711306
avg_inflow_outflow_ratio_day,0.010416819709245078,0.008233904408558776,0.009527928331930407,0.49829668403747734,0.00952792833193015,0.03525249856938339,0.00012040845825904344,0.06493535047107228,0.00012040845825904761,0.01451624709144774,0.0005180823098687239,0.07601020897808691,0.0005180823098687193,0.012818349817600024,0.007153979866453257,0.09503309137222325,0.00715397986645364,0.01607494639274909,-0.001971684490374552,0.0009047033241564056,0.0012496018863243949,0.002087903403245146,0.005023914309786639,0.2582632535391175,0.005023914309786721,0.02553276233476565,0.012115889466738,0.6214541170004617,0.009666863990100373,0.00047467763779352357,0.0008032927538764544,0.002318771731538765,0.025955517518944368,0.09766850537510134,0.6490746881081813,0.5463785152444418,0.7013136372579006,-0.011735706833019144,0.7534379588608333,1.0,-0.010867946771232382,0.04505418584751369,-0.016027561640247153,0.04791598852048996,-0.00445095973304847,0.05157224634713978,-0.004450962581823162,0.12668300226593024,-0.006652430396531714,-8.287421112645161e-05,0.32685786656469323,-0.00665243405279991,0.1851737026665653,-0.012428924329806638,0.20675570431308163,-0.008774932708841365,0.004137088176584253,0.004895173486253914,0.029302248645877136,0.025555879271242844,0.027734050903494793,0.02080132143060284,0.056996456902471786,0.02009697683424356,0.03454092300677978,0.033967499760544036,-0.003976451052156032,-0.0039802166998621396,0.06502982741591691,-0.014409697901138212,0.3414745805299975,0.32685786656469323,0.06841092256980817,-0.007034601477550443,-0.00665243405279991,-0.03128630092896775,0.06422979611492029,-0.012717191533109686,0.026256810600206047
num_same_day_cico_days,0.04981899940924234,0.039096891002341115,0.562390688327894,0.43399995023751575,0.5623906883278654,0.4884675629995614,0.5696117286441031,0.6093023636102814,0.5696117286440943,0.6377337363975266,0.4850052766400411,0.5427129565987647,0.48500527664005993,0.5767065290882162,0.4097172015057048,0.4121925109686804,0.40971720150568564,0.49293822952387445,0.1360642554248016,-0.229020345199704,-0.004690588013606034,-0.2983603898552584,0.6462216794526189,0.6506300466078287,0.6462216794526442,0.6974725876858672,0.596742615366583,0.24371451835249386,0.010382573920447336,0.013261665461066089,0.009067635902328177,0.0077890043443945125,0.6415578785545928,0.3528999244775297,0.36988498320679203,0.1022264419058716,0.25157320440136804,0.45373356381622504,0.14536520487125032,-0.010867946771232382,1.0,0.7483320539350687,0.7731653605303482,0.6198724765827996,0.5760279350569836,0.6202620130292865,0.5760279264553972,0.5852837016461104,0.7501421801532945,-0.00026261953486577186,0.5576838723480956,0.7501421716339316,0.4669506139553882,0.427800335571214,0.12082155194077988,0.03750939396044399,0.6025090546330552,0.6150692307018834,0.5691475899344243,0.4852246035973794,0.13678061366087363,0.0047976978599493176,0.5911678327597328,0.6962828393956345,0.5641645764138185,0.5619287078368742,0.5313815890639683,0.5326802855848827,0.2280106601283546,0.2451290970706775,0.3690389724865599,0.5576838723480956,0.12632474462872312,0.5509746665071564,0.7501421716339316,0.19134631004097097,0.63344588584346,0.7089450297473195,0.39373192714396044
num_inflow_days,0.04699585983404994,0.039738308500845226,0.36078379336619654,0.3423264589178381,0.3607837933661825,0.6886759971555024,0.35670835051831423,0.449509283015196,0.35670835051829647,0.750396620466574,0.3174659434006577,0.42771016158624775,0.31746594340066553,0.7374238701827751,0.30079814262154725,0.3737619585709779,0.30079814262156124,0.7087612599204421,0.07680568751727401,-0.1306833156442111,0.01566083380221314,-0.17155023818437276,0.42253642101160205,0.5177353049750677,0.42253642101159183,0.9203676347045742,0.401368704396563,0.24043469821964888,0.022972882137908247,0.03222711363631211,0.019146160067596882,0.015464248638402634,0.44322752165370155,0.33149803758459395,0.3444137054702739,0.09090352203153582,0.2494281535156663,0.3518999852890993,0.17084603237172363,0.04505418584751369,0.7483320539350687,1.0,0.5755398746912637,0.6163110840707559,0.3359725789681733,0.6184821315117978,0.335972607243661,0.501390538696665,0.48867673706473813,0.0008164343292308845,0.48128380007869376,0.4886767747671221,0.5584117701882829,0.38933461807538455,0.1396103729443846,0.07226364482756815,0.39609250805048973,0.41567162247946293,0.810517590975028,0.7726003373765766,0.41313421555437563,0.2222989794359095,0.6411031224691046,0.5076824465269933,0.5047839736062864,0.49724598551653876,0.30823415626754036,0.3093174884092034,0.527860365032786,0.31582937231446573,0.38597682684147927,0.48128380007869376,0.43739162498455736,0.3861435246960055,0.4886767747671221,0.33086585458756723,0.7416697692860025,0.5680494318126019,0.24512836555742326
percent_inflow_same_day_out,0.06521160283892105,0.06082562677453473,0.39739085207737596,0.2917225369409496,0.39739085207735547,0.4407500661565764,0.39649951381619936,0.38364682247934956,0.3964995138161953,0.5206569400704221,0.3342605477795775,0.3287427877872896,0.33426054777958475,0.47595680070762125,0.29328037893245107,0.2598426518749411,0.29328037893245845,0.4286608756679445,0.09904216641624417,-0.14196063792036828,-0.018493612367316118,-0.19493497686089026,0.45268172397099304,0.4128974021059591,0.45268172397098627,0.5940037885499166,0.49734513936658836,0.22377174166018016,0.01669458772577146,0.0259610443829927,0.02388728249637027,0.0209934994321141,0.523257929230347,0.4059210108214035,0.31585496996501167,0.14358486727119382,0.24236175818372446,0.43140581586067916,0.14160115448167981,-0.016027561640247153,0.7731653605303482,0.5755398746912637,1.0,0.38556204617967366,0.4126020023716125,0.3868975047624382,0.4126019892822654,0.36037093645053886,0.49642662813732125,-0.00038988638808961794,0.3468512365379236,0.4964266130348022,0.4532263120406298,0.414835164808736,0.18043055365115074,0.11022969885865534,0.4222663132022054,0.43969565631615626,0.6237469674661247,0.5269572783612025,0.23096667503314078,0.043141752659214626,0.6608495355769854,0.5672066948710743,0.3698131850387926,0.36761181672921633,0.37086192229712434,0.3705484707259278,0.3053231432338583,0.3544519077529379,0.25729267535705586,0.3468512365379236,0.2698608534658133,0.40686615377166063,0.4964266130348022,0.3707162976617891,0.5558312475729618,0.6281977877238917,0.334019061967496
count_INSTAPAY_IN,0.030669221471624993,0.026804714476581,0.3605977657907719,0.4188333987863639,0.3605977657907787,0.373616725794288,0.3873979454974348,0.5716107665875421,0.3873979454974319,0.4603154334406574,0.37580132988934734,0.5681303106335428,0.3758013298893541,0.4473410949018836,0.3607702840759324,0.48454175277705486,0.3607702840759216,0.3967395064532422,0.12198294910182343,-0.12326522748223226,-0.003404008174350258,-0.20337709067041962,0.46678049875261823,0.6620763539597185,0.466780498752608,0.5336551494079796,0.4520667136102453,0.2525117148923643,0.01968417952306523,0.009182727031318182,0.004992269330089785,0.003892349332018766,0.47829103588241073,0.24102241145602238,0.3804524217013736,0.12163302272667174,0.30038520624940745,0.35298971168260646,0.2250606016125147,0.04791598852048996,0.6198724765827996,0.6163110840707559,0.38556204617967366,1.0,0.31076534283879914,0.9994108757693513,0.3107653533527775,0.6703047203833362,0.5675592659525989,0.00029967763164036814,0.6353383383128441,0.5675592813352279,0.3717018526163353,0.34606765965175673,0.06299136620290974,0.04809930988920962,0.44051362309462855,0.48143366095124535,0.42172976029005144,0.37440419771304095,0.1402406125541004,0.0470619186241408,0.4532222002817084,0.49690362592173015,0.854806234583128,0.8505110234107902,0.2949899707933569,0.29672868991771867,0.21232601536277237,0.14027571918077777,0.39587396696203403,0.6353383383128441,0.13310466848408126,0.4034295794467223,0.5675592813352279,0.1271710695178445,0.5519113822416588,0.42605056721945445,0.27309515617009006
