mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__reg_lambda,param_classifier__reg_alpha,param_classifier__n_estimators,param_classifier__max_depth,param_classifier__learning_rate,param_classifier__gamma,param_classifier__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14.933876895904541,0.12506397875896905,0.5104377746582032,0.09300271103840417,0.9,0.1,0.01,100,3,0.01,0.0,0.7,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0.01, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0, 'classifier__colsample_bytree': 0.7}",0.501307793791114,0.526739030194906,0.5067665169394536,0.5245163408363537,0.49695890564954237,0.5112577174822739,0.012158042771394173,48
25.069782161712645,0.603799611814542,0.876258134841919,0.06079464355957412,0.9,0.1,0.1,100,9,0.01,0.1,0.9,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0.1, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.9}",0.5390531233059652,0.5685577667327829,0.5520343441289586,0.5624394740999096,0.5309829589959669,0.5506135334527167,0.014020482298702841,36
35.960670185089114,0.5781122436221645,1.051987886428833,0.12399336059020157,0.8,0.1,0.01,200,7,0.01,0.3,1.0,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0.01, 'classifier__n_estimators': 200, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 1.0}",0.5527963571059866,0.5759724018141091,0.5661628302727859,0.5706271191178409,0.538425032430471,0.5607967481482387,0.013566365879920758,23
17.87421817779541,0.6140940298327773,0.6484665393829345,0.0470778927664595,0.7,0.01,0.001,100,7,0.2,0.2,0.6,"{'classifier__subsample': 0.7, 'classifier__reg_lambda': 0.01, 'classifier__reg_alpha': 0.001, 'classifier__n_estimators': 100, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.2, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.6}",0.5446149790760663,0.5674984915673269,0.5601441738899441,0.5615874185101671,0.5318260482586682,0.5531342222604345,0.013065557509187607,33
68.79429879188538,0.511863914110724,2.2086956024169924,0.08451147733459036,0.8,0.001,0.001,500,7,0.05,0.0,0.6,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.001, 'classifier__reg_alpha': 0.001, 'classifier__n_estimators': 500, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0, 'classifier__colsample_bytree': 0.6}",0.5523962828910483,0.5703239460323478,0.566172453761215,0.5661814170050451,0.537775616956531,0.5585699433292375,0.012036672035336555,28
48.27237691879272,0.41206899403605124,1.096650981903076,0.014075460258977612,0.6,0.1,0.0,400,5,0.05,0.3,1.0,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 400, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 1.0}",0.5667417950775816,0.5890844980421661,0.5823318753380737,0.5797006921369344,0.5528133016568424,0.5741344324503197,0.012891295385916048,5
95.08282437324524,0.7468676666257767,3.7565576076507567,0.18043612601913905,0.6,0.01,0.001,500,9,0.01,0.1,0.8,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0.01, 'classifier__reg_alpha': 0.001, 'classifier__n_estimators': 500, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.8}",0.5559803349996552,0.574762620906906,0.5688735107602416,0.5674807378455143,0.5341627021560387,0.560251981333671,0.01439473377035105,24
23.06813497543335,0.24685965171828594,0.6067771911621094,0.0944023377933523,0.6,0.001,0.01,200,3,0.05,0.2,0.8,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0.001, 'classifier__reg_alpha': 0.01, 'classifier__n_estimators': 200, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.8}",0.5630104135939227,0.5827730923238933,0.5778440079439288,0.5817123126803594,0.5553900039763392,0.5721459661036887,0.010964844420329259,9
72.48184175491333,0.5251679897618193,2.760621500015259,0.18988268996439564,1.0,0.01,0.0,400,9,0.01,0.1,0.9,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0.01, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 400, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.9}",0.5440657273979805,0.56806779445003,0.5615955635242845,0.5582878741242742,0.532183343787245,0.5528400606567629,0.012976210960694077,34
35.52722773551941,0.27510656755721785,0.9267229557037353,0.034699536390119586,0.9,0.01,0.0,300,5,0.1,0.1,0.7,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.01, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 300, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.7}",0.5670300547991457,0.5814881747250831,0.5760764194169569,0.5772226592400725,0.5498485830104882,0.5703331782383493,0.011273091682690486,13
31.729780292510988,0.6336949839679246,0.9277230262756347,0.05371869057732827,0.7,0.001,0.1,200,7,0.1,0.2,1.0,"{'classifier__subsample': 0.7, 'classifier__reg_lambda': 0.001, 'classifier__reg_alpha': 0.1, 'classifier__n_estimators': 200, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 1.0}",0.5535905082480728,0.5711588966115222,0.5642220929734695,0.5722855425041468,0.536813504621962,0.5596141089918347,0.013200243864166645,25
31.523134660720824,0.1634442413352804,0.6751919269561768,0.0752779378886441,0.6,0.1,0.1,300,3,0.1,0.2,0.8,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0.1, 'classifier__n_estimators': 300, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.8}",0.5662056895834198,0.5856898084321215,0.5766675061328576,0.5824631803778066,0.5581056384025064,0.5738263645857423,0.010282255505795328,6
25.022508573532104,4.054998587014703,0.6213394641876221,0.07342040442985685,0.7,0.001,0.0,200,7,0.2,0.0,0.8,"{'classifier__subsample': 0.7, 'classifier__reg_lambda': 0.001, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 200, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.2, 'classifier__gamma': 0, 'classifier__colsample_bytree': 0.8}",0.5393320373868531,0.5621881049391296,0.5527361083345828,0.5527374087424896,0.5247827998887875,0.5463552918583685,0.013014013355036397,40
